TS,CAND,EVENT_ID,CLIENT,JOB_ID,STAGE,TYPE,BY,NOW,HIRE_DATE
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674335719x625573602996133100,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674338612x181839402017461630,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674338368x797468642243797100,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674338111x708441068708989000,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674334955x196029578680035230,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674337748x831172681913474400,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674337187x406900868446255600,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674332995x134139979057983360,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.415,1787674232565x267482852448598140,1787674333397x792251653007316900,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674338903x348422140843149400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674339083x584479552006969900,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674338250x102135730420982000,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674334719x316030760388545500,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674337619x490843878292744000,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674335032x506493539680162600,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674332763x421558514533430400,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.500,1787674231059x109872891033986560,1787674334194x746252254381625700,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674338637x918861768072161100,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674338920x976486920386622200,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674338354x295095093345483460,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674336708x395234306571145000,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674337643x292390923877238200,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674337092x567730031628044500,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674332886x419715354794935940,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.506,1787674231861x687891354881494300,1787674334331x914287406685559000,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674338979x869057616090464000,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674338634x924703520815482100,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674338272x961460174178645200,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674333693x471927606212288800,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674337537x853467218355941800,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674335775x718395680986441600,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674332929x742681304231967500,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.637,1787674230312x271907397656970800,1787674333298x812997213283129000,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674339223x888940164149797400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674339624x137955470411939000,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674338881x486158332962056700,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674336097x308434176622506940,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674338477x972054516975782100,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674338032x769878617969556900,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674333727x495210117248036100,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.659,1787674229529x178611406177007000,1787674335655x204313815535301470,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674339058x614736710498897700,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674338681x541496243282019200,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674338357x391564442465649000,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674334729x789539176070863600,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674338028x821573736273258500,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674336694x241718600837417240,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674334128x842252503907079800,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.813,1787674227573x385128392017779260,1787674334428x135590971769564690,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674339229x111079908863421780,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674338821x588984284925577800,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674338452x308588768671683260,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674334886x794098720999360400,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674338040x586844437035376600,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674337296x911222306583211000,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674334239x955499291635577600,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.832,1787674228720x891404065247849400,1787674334573x484162056141544060,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674339650x442286561335138960,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674339984x202329039221549540,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674339061x483246094173809500,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674336892x241754317981336600,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674338699x776008511961678000,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674338317x198284046597225760,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674334375x453188995380099400,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.868,1787674226754x163689475521513020,1787674336557x656211389483256600,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674338851x176233886312764600,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674339147x466524984975866400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674338637x252304823226296320,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674337597x552536949585703550,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674338374x805273836931005300,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674338102x796185492733629800,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674334441x502364524579210560,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.985,1787674226059x921700028633030100,1787674336811x983707560748556800,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674339435x871592435938632200,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674338918x753639676353259400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674338406x811402530270253700,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674335603x905160566945152400,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674337655x137834977458983760,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674335921x547121272404020000,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674333571x629208059646788900,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.163,1787674225355x642045642195375100,1787674335220x772598017722835700,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674339147x104375108746479260,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674339630x347949248177873400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674338709x115658864188169950,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674337673x957892065773258100,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674338477x549663495514645570,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674338160x261156866182750120,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674334822x623177810657521000,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.179,1787674224606x534452564902778700,1787674337265x240040095670570400,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674338727x889953758153141400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674339079x608318146391158700,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674338445x888778168971556000,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674337252x115317822976390480,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674338108x744050066972533600,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674337734x836878458987288200,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674334761x835609811801112800,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.224,1787674223908x188004733824204800,1787674336824x926530758091722100,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674337760x299151663907180900,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674337413x215131607987675300,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674337028x555869817927711040,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674335913x488854415078767500,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674336698x441659059580932200,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674336399x761447414860167800,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674334962x253549065177393060,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.425,1787674223101x282044731387322430,1787674335392x177355583005079700,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.569,1787674222381x614934099691162300,1787674338274x478937813758801860,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.569,1787674222381x614934099691162300,1787674338670x895628188767309800,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:13.569,1787674222381x614934099691162300,1787674337422x343215965072956500,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
